run,run_label,target_rps,min_mean,min_std,min_min,min_max,max_mean,max_std,max_min,max_max,average_mean,average_std,average_min,average_max,median_mean,median_std,median_min,median_max,p95_mean,p95_std,p95_min,p95_max,p99_mean,p99_std,p99_min,p99_max,std_mean,std_std,std_min,std_max,throughput_rps_mean,throughput_rps_std,throughput_rps_min,throughput_rps_max,total_requests_mean,total_requests_std,total_requests_min,total_requests_max
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,301.18333333333334,10222.0,,10222,10222,890043.0,,890043,890043,109638.42144873,,109638.42144873,109638.42144873,96228.0,,96228.0,96228.0,228693.5,,228693.5,228693.5,338941.5999999997,,338941.5999999997,338941.5999999997,64412.49082732198,,64412.49082732198,64412.49082732198,301.18333333333334,,301.18333333333334,301.18333333333334,18071.0,,18071,18071
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,329.3333333333333,10508.0,,10508,10508,1373152.0,,1373152,1373152,125486.97950404858,,125486.97950404858,125486.97950404858,111241.5,,111241.5,111241.5,256848.75,,256848.75,256848.75,362593.31,,362593.31,362593.31,73524.19806064646,,73524.19806064646,73524.19806064646,329.3333333333333,,329.3333333333333,329.3333333333333,19760.0,,19760,19760
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,332.9833333333333,9142.0,,9142,9142,692655.0,,692655,692655,119986.223584764,,119986.223584764,119986.223584764,107698.0,,107698.0,107698.0,238442.89999999997,,238442.89999999997,238442.89999999997,342396.44000000024,,342396.44000000024,342396.44000000024,65298.88725901799,,65298.88725901799,65298.88725901799,332.9833333333333,,332.9833333333333,332.9833333333333,19979.0,,19979,19979
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,334.43333333333334,7607.0,,7607,7607,831870.0,,831870,831870,125937.7539120901,,125937.7539120901,125937.7539120901,111114.0,,111114.0,111114.0,259107.75,,259107.75,259107.75,387207.299999999,,387207.299999999,387207.299999999,72908.9118429362,,72908.9118429362,72908.9118429362,334.43333333333334,,334.43333333333334,334.43333333333334,20066.0,,20066,20066
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,335.76666666666665,9276.0,,9276,9276,858902.0,,858902,858902,128093.6635560409,,128093.6635560409,128093.6635560409,112537.0,,112537.0,112537.0,264098.75,,264098.75,264098.75,395236.9499999996,,395236.9499999996,395236.9499999996,76260.44427452257,,76260.44427452257,76260.44427452257,335.76666666666665,,335.76666666666665,335.76666666666665,20146.0,,20146,20146
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,336.06666666666666,7789.0,,7789,7789,777936.0,,777936,777936,103429.58406070224,,103429.58406070224,103429.58406070224,89072.5,,89072.5,89072.5,224474.85,,224474.85,224474.85,334665.1799999993,,334665.1799999993,334665.1799999993,65570.57419692319,,65570.57419692319,65570.57419692319,336.06666666666666,,336.06666666666666,336.06666666666666,20164.0,,20164,20164
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,336.1333333333333,8035.0,,8035,8035,626082.0,,626082,626082,115630.9680186434,,115630.9680186434,115630.9680186434,103538.0,,103538.0,103538.0,233928.99999999985,,233928.99999999985,233928.99999999985,327527.79999999935,,327527.79999999935,327527.79999999935,62349.10184940858,,62349.10184940858,62349.10184940858,336.1333333333333,,336.1333333333333,336.1333333333333,20168.0,,20168,20168
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,337.35,12002.0,,12002,12002,758822.0,,758822,758822,125386.61212390692,,125386.61212390692,125386.61212390692,112803.0,,112803.0,112803.0,247985.0,,247985.0,247985.0,346425.99999999965,,346425.99999999965,346425.99999999965,66110.62602055805,,66110.62602055805,66110.62602055805,337.35,,337.35,337.35,20241.0,,20241,20241
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,340.76666666666665,9227.0,,9227,9227,658252.0,,658252,658252,105394.38335126676,,105394.38335126676,105394.38335126676,94923.5,,94923.5,94923.5,211910.25,,211910.25,211910.25,289179.1499999999,,289179.1499999999,289179.1499999999,57004.69441858881,,57004.69441858881,57004.69441858881,340.76666666666665,,340.76666666666665,340.76666666666665,20446.0,,20446,20446
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,341.35,6815.0,,6815,6815,501065.0,,501065,501065,108089.05771202578,,108089.05771202578,108089.05771202578,93768.0,,93768.0,93768.0,236308.0,,236308.0,236308.0,318495.6000000003,,318495.6000000003,318495.6000000003,64235.10737644702,,64235.10737644702,64235.10737644702,341.35,,341.35,341.35,20481.0,,20481,20481
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,341.95,10940.0,,10940,10940,566799.0,,566799,566799,118237.70015109422,,118237.70015109422,118237.70015109422,105502.0,,105502.0,105502.0,241933.4,,241933.4,241933.4,331849.44,,331849.44,331849.44,64483.18247891629,,64483.18247891629,64483.18247891629,341.95,,341.95,341.95,20517.0,,20517,20517
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,342.3666666666667,8377.0,,8377,8377,868664.0,,868664,868664,114587.33682212052,,114587.33682212052,114587.33682212052,102879.5,,102879.5,102879.5,229079.3000000001,,229079.3000000001,229079.3000000001,325252.77,,325252.77,325252.77,63277.28784519177,,63277.28784519177,63277.28784519177,342.3666666666667,,342.3666666666667,342.3666666666667,20542.0,,20542,20542
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,342.78333333333336,7893.0,,7893,7893,607888.0,,607888,607888,123461.86429717508,,123461.86429717508,123461.86429717508,109180.0,,109180.0,109180.0,259264.7,,259264.7,259264.7,351853.34,,351853.34,351853.34,68951.91454663768,,68951.91454663768,68951.91454663768,342.78333333333336,,342.78333333333336,342.78333333333336,20567.0,,20567,20567
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,342.9833333333333,9197.0,,9197,9197,743160.0,,743160,743160,128233.9556829778,,128233.9556829778,128233.9556829778,114126.0,,114126.0,114126.0,259637.19999999995,,259637.19999999995,259637.19999999995,354532.66000000015,,354532.66000000015,354532.66000000015,68853.92115544599,,68853.92115544599,68853.92115544599,342.9833333333333,,342.9833333333333,342.9833333333333,20579.0,,20579,20579
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,344.3,10074.0,,10074,10074,762623.0,,762623,762623,127956.64996611484,,127956.64996611484,127956.64996611484,114629.0,,114629.0,114629.0,252975.49999999997,,252975.49999999997,252975.49999999997,355235.9500000004,,355235.9500000004,355235.9500000004,69989.58547928956,,69989.58547928956,69989.58547928956,344.3,,344.3,344.3,20658.0,,20658,20658
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,344.4,9545.0,,9545,9545,993418.0,,993418,993418,123440.69154084398,,123440.69154084398,123440.69154084398,105875.5,,105875.5,105875.5,263989.19999999995,,263989.19999999995,263989.19999999995,444480.13999999856,,444480.13999999856,444480.13999999856,81436.63392976638,,81436.63392976638,81436.63392976638,344.4,,344.4,344.4,20664.0,,20664,20664
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,344.4833333333333,10058.0,,10058,10058,736681.0,,736681,736681,108769.24819778412,,108769.24819778412,108769.24819778412,96702.0,,96702.0,96702.0,225193.19999999992,,225193.19999999992,225193.19999999992,314395.19999999995,,314395.19999999995,314395.19999999995,61989.61047287737,,61989.61047287737,61989.61047287737,344.4833333333333,,344.4833333333333,344.4833333333333,20669.0,,20669,20669
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,345.8833333333333,9626.0,,9626,9626,573158.0,,573158,573158,118056.90647135352,,118056.90647135352,118056.90647135352,104822.0,,104822.0,104822.0,244803.99999999985,,244803.99999999985,244803.99999999985,338092.64,,338092.64,338092.64,66802.2019899342,,66802.2019899342,66802.2019899342,345.8833333333333,,345.8833333333333,345.8833333333333,20753.0,,20753,20753
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,347.43333333333334,11009.0,,11009,11009,653961.0,,653961,653961,123303.53122901276,,123303.53122901276,123303.53122901276,107913.0,,107913.0,107913.0,259327.75,,259327.75,259327.75,371920.5999999997,,371920.5999999997,371920.5999999997,71660.95065188516,,71660.95065188516,71660.95065188516,347.43333333333334,,347.43333333333334,347.43333333333334,20846.0,,20846,20846
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,348.01666666666665,8323.0,,8323,8323,681345.0,,681345,681345,118570.58665772712,,118570.58665772712,118570.58665772712,104117.0,,104117.0,104117.0,251675.0,,251675.0,251675.0,356205.6000000004,,356205.6000000004,356205.6000000004,68887.73919382815,,68887.73919382815,68887.73919382815,348.01666666666665,,348.01666666666665,348.01666666666665,20881.0,,20881,20881
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,348.3666666666667,8580.0,,8580,8580,576135.0,,576135,576135,107389.68390584634,,107389.68390584634,107389.68390584634,96392.0,,96392.0,96392.0,218983.35000000003,,218983.35000000003,218983.35000000003,289920.85000000003,,289920.85000000003,289920.85000000003,58014.355436045895,,58014.355436045895,58014.355436045895,348.3666666666667,,348.3666666666667,348.3666666666667,20902.0,,20902,20902
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,348.6166666666667,9726.0,,9726,9726,858684.0,,858684,858684,122641.1972080126,,122641.1972080126,122641.1972080126,107823.0,,107823.0,107823.0,252048.4000000001,,252048.4000000001,252048.4000000001,392071.4000000001,,392071.4000000001,392071.4000000001,73420.37794324309,,73420.37794324309,73420.37794324309,348.6166666666667,,348.6166666666667,348.6166666666667,20917.0,,20917,20917
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,353.85,10539.0,,10539,10539,775954.0,,775954,775954,119974.04653572604,,119974.04653572604,119974.04653572604,106259.0,,106259.0,106259.0,248681.0,,248681.0,248681.0,335737.00000000006,,335737.00000000006,335737.00000000006,67532.33802468983,,67532.33802468983,67532.33802468983,353.85,,353.85,353.85,21231.0,,21231,21231
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,354.96666666666664,9927.0,,9927,9927,583939.0,,583939,583939,114699.31580430087,,114699.31580430087,114699.31580430087,101878.0,,101878.0,101878.0,234099.74999999985,,234099.74999999985,234099.74999999985,324846.35999999987,,324846.35999999987,324846.35999999987,64310.06315316234,,64310.06315316234,64310.06315316234,354.96666666666664,,354.96666666666664,354.96666666666664,21298.0,,21298,21298
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,20.0,6921.0,1187.4611572594702,5769,8141,197393.0,133201.10173343163,102816,349724,28618.778611111105,1102.6328817694778,27345.864166666663,29279.024166666662,26695.833333333332,965.8056654075565,25990.0,27796.5,45255.71666666667,2900.068296753258,42388.6,48187.65,62685.27333333331,4750.048519345142,58066.67999999999,67556.67999999992,13691.717142636937,4350.767013581697,10249.114985560644,18581.699555348787,20.0,0.0,20.0,20.0,1200.0,0.0,1200,1200
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,39.93333333333333,6199.0,,6199,6199,130582.0,,130582,130582,27612.36227045075,,27612.36227045075,27612.36227045075,25783.0,,25783.0,25783.0,53409.75,,53409.75,53409.75,75188.90000000026,,75188.90000000026,75188.90000000026,14696.056597883413,,14696.056597883413,14696.056597883413,39.93333333333333,,39.93333333333333,39.93333333333333,2396.0,,2396,2396
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,39.96666666666667,6461.0,,6461,6461,360577.0,,360577,360577,32442.221434528776,,32442.221434528776,32442.221434528776,29914.0,,29914.0,29914.0,61942.35,,61942.35,61942.35,87659.51000000026,,87659.51000000026,87659.51000000026,18463.210651912766,,18463.210651912766,18463.210651912766,39.96666666666667,,39.96666666666667,39.96666666666667,2398.0,,2398,2398
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,39.98333333333333,6711.0,,6711,6711,144058.0,,144058,144058,30315.736556898708,,30315.736556898708,30315.736556898708,28208.0,,28208.0,28208.0,60071.69999999999,,60071.69999999999,60071.69999999999,80240.28,,80240.28,80240.28,16019.53454487336,,16019.53454487336,16019.53454487336,39.98333333333333,,39.98333333333333,39.98333333333333,2399.0,,2399,2399
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,62.16666666666666,6374.0,,6374,6374,191736.0,,191736,191736,33972.62091152815,,33972.62091152815,33972.62091152815,30422.0,,30422.0,30422.0,71794.75,,71794.75,71794.75,95052.94000000002,,95052.94000000002,95052.94000000002,20001.75403119408,,20001.75403119408,20001.75403119408,62.16666666666666,,62.16666666666666,62.16666666666666,3730.0,,3730,3730
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,62.28333333333333,5954.0,,5954,5954,164033.0,,164033,164033,34221.997859245384,,34221.997859245384,34221.997859245384,30988.0,,30988.0,30988.0,70339.39999999995,,70339.39999999995,70339.39999999995,91399.51999999996,,91399.51999999996,91399.51999999996,19064.84064806313,,19064.84064806313,19064.84064806313,62.28333333333333,,62.28333333333333,62.28333333333333,3737.0,,3737,3737
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,62.31666666666667,5799.0,,5799,5799,152845.0,,152845,152845,30323.941160738166,,30323.941160738166,30323.941160738166,26504.0,,26504.0,26504.0,65869.4,,65869.4,65869.4,88843.21999999994,,88843.21999999994,88843.21999999994,18350.64909551011,,18350.64909551011,18350.64909551011,62.31666666666667,,62.31666666666667,62.31666666666667,3739.0,,3739,3739
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,82.56666666666666,5734.0,,5734,5734,268494.0,,268494,268494,34609.69802180056,,34609.69802180056,34609.69802180056,30974.5,,30974.5,30974.5,71931.19999999995,,71931.19999999995,71931.19999999995,101466.61000000012,,101466.61000000012,101466.61000000012,21024.15103616145,,21024.15103616145,21024.15103616145,82.56666666666666,,82.56666666666666,82.56666666666666,4954.0,,4954,4954
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,82.65,5833.0,,5833,5833,646050.0,,646050,646050,35603.72191974188,,35603.72191974188,35603.72191974188,31353.0,,31353.0,31353.0,74204.5999999999,,74204.5999999999,74204.5999999999,100605.3,,100605.3,100605.3,24458.872710847616,,24458.872710847616,24458.872710847616,82.65,,82.65,82.65,4959.0,,4959,4959
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,82.73333333333333,6092.0,,6092,6092,209317.0,,209317,209317,33881.254029008865,,33881.254029008865,33881.254029008865,29896.0,,29896.0,29896.0,71867.34999999996,,71867.34999999996,71867.34999999996,95388.72999999998,,95388.72999999998,95388.72999999998,20393.320057793117,,20393.320057793117,20393.320057793117,82.73333333333333,,82.73333333333333,82.73333333333333,4964.0,,4964,4964
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,98.13333333333334,6312.0,,6312,6312,639322.0,,639322,639322,36678.753057065216,,36678.753057065216,36678.753057065216,31259.0,,31259.0,31259.0,79548.84999999995,,79548.84999999995,79548.84999999995,112291.82000000004,,112291.82000000004,112291.82000000004,26643.009892642134,,26643.009892642134,26643.009892642134,98.13333333333334,,98.13333333333334,98.13333333333334,5888.0,,5888,5888
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,98.21666666666668,6360.0,,6360,6360,174154.0,,174154,174154,36081.82080434413,,36081.82080434413,36081.82080434413,30748.0,,30748.0,30748.0,79636.99999999997,,79636.99999999997,79636.99999999997,110063.23999999996,,110063.23999999996,110063.23999999996,22910.903668389376,,22910.903668389376,22910.903668389376,98.21666666666668,,98.21666666666668,98.21666666666668,5893.0,,5893,5893
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,98.66666666666669,6002.0,,6002,6002,163155.0,,163155,163155,38908.36216216216,,38908.36216216216,38908.36216216216,34467.5,,34467.5,34467.5,81443.05,,81443.05,81443.05,108266.44000000005,,108266.44000000005,108266.44000000005,22819.486082961208,,22819.486082961208,22819.486082961208,98.66666666666669,,98.66666666666669,98.66666666666669,5920.0,,5920,5920
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,121.35,5543.0,,5543,5543,242493.0,,242493,242493,42835.70100260953,,42835.70100260953,42835.70100260953,37809.0,,37809.0,37809.0,92398.0,,92398.0,92398.0,123426.59999999996,,123426.59999999996,123426.59999999996,25948.878764828667,,25948.878764828667,25948.878764828667,121.35,,121.35,121.35,7281.0,,7281,7281
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,121.76666666666668,6771.0,,6771,6771,189930.0,,189930,189930,38731.237612920886,,38731.237612920886,38731.237612920886,32353.0,,32353.0,32353.0,87017.75,,87017.75,87017.75,118207.25,,118207.25,118207.25,24928.054836542808,,24928.054836542808,24928.054836542808,121.76666666666668,,121.76666666666668,121.76666666666668,7306.0,,7306,7306
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,122.03333333333332,6014.0,,6014,6014,217854.0,,217854,217854,41419.71442228899,,41419.71442228899,41419.71442228899,37267.5,,37267.5,37267.5,86974.29999999999,,86974.29999999999,86974.29999999999,116055.7,,116055.7,116055.7,24243.293721012866,,24243.293721012866,24243.293721012866,122.03333333333332,,122.03333333333332,122.03333333333332,7322.0,,7322,7322
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,136.31666666666666,6963.0,,6963,6963,501718.0,,501718,501718,45752.38354322044,,45752.38354322044,45752.38354322044,40515.0,,40515.0,40515.0,96554.69999999998,,96554.69999999998,96554.69999999998,128556.32000000012,,128556.32000000012,128556.32000000012,27393.78789168952,,27393.78789168952,27393.78789168952,136.31666666666666,,136.31666666666666,136.31666666666666,8179.0,,8179,8179
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,137.13333333333333,5881.0,,5881,5881,252487.0,,252487,252487,46347.1243315508,,46347.1243315508,46347.1243315508,41683.5,,41683.5,41683.5,97622.44999999994,,97622.44999999994,97622.44999999994,125881.2499999998,,125881.2499999998,125881.2499999998,26936.835977632534,,26936.835977632534,26936.835977632534,137.13333333333333,,137.13333333333333,137.13333333333333,8228.0,,8228,8228
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,138.2,6708.0,,6708,6708,210560.0,,210560,210560,42254.47178002894,,42254.47178002894,42254.47178002894,37029.0,,37029.0,37029.0,90402.55,,90402.55,90402.55,120717.47000000004,,120717.47000000004,120717.47000000004,24811.324954769,,24811.324954769,24811.324954769,138.2,,138.2,138.2,8292.0,,8292,8292
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,157.36666666666667,7064.0,,7064,7064,538723.0,,538723,538723,47299.3733319212,,47299.3733319212,47299.3733319212,41610.0,,41610.0,41610.0,99849.24999999996,,99849.24999999996,99849.24999999996,143726.13,,143726.13,143726.13,30370.681324495592,,30370.681324495592,30370.681324495592,157.36666666666667,,157.36666666666667,157.36666666666667,9442.0,,9442,9442
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,158.48333333333332,7053.0,,7053,7053,252728.0,,252728,252728,45145.44536754653,,45145.44536754653,45145.44536754653,39754.0,,39754.0,39754.0,97134.4,,97134.4,97134.4,129934.64000000004,,129934.64000000004,129934.64000000004,27202.37064733292,,27202.37064733292,27202.37064733292,158.48333333333332,,158.48333333333332,158.48333333333332,9509.0,,9509,9509
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,159.68333333333334,6109.0,,6109,6109,259034.0,,259034,259034,45144.37751800438,,45144.37751800438,45144.37751800438,39339.0,,39339.0,39339.0,97939.0,,97939.0,97939.0,135865.00000000012,,135865.00000000012,135865.00000000012,28207.14962148916,,28207.14962148916,28207.14962148916,159.68333333333334,,159.68333333333334,159.68333333333334,9581.0,,9581,9581
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,183.38333333333333,6133.0,,6133,6133,622372.0,,622372,622372,57585.41652276652,,57585.41652276652,57585.41652276652,50826.0,,50826.0,50826.0,124403.6,,124403.6,124403.6,168318.77999999994,,168318.77999999994,168318.77999999994,36335.01867796046,,36335.01867796046,36335.01867796046,183.38333333333333,,183.38333333333333,183.38333333333333,11003.0,,11003,11003
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,184.13333333333333,7499.0,,7499,7499,283105.0,,283105,283105,57690.23488414192,,57690.23488414192,57690.23488414192,52500.0,,52500.0,52500.0,116800.09999999998,,116800.09999999998,116800.09999999998,157999.84000000014,,157999.84000000014,157999.84000000014,32098.29450113448,,32098.29450113448,32098.29450113448,184.13333333333333,,184.13333333333333,184.13333333333333,11048.0,,11048,11048
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,185.03333333333333,6099.0,,6099,6099,746970.0,,746970,746970,53314.68933525491,,53314.68933525491,53314.68933525491,47366.0,,47366.0,47366.0,111289.25,,111289.25,111289.25,153251.93999999997,,153251.93999999997,153251.93999999997,36289.98246011011,,36289.98246011011,36289.98246011011,185.03333333333333,,185.03333333333333,185.03333333333333,11102.0,,11102,11102
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,185.45,6323.0,,6323,6323,266309.0,,266309,266309,53453.4010964321,,53453.4010964321,53453.4010964321,48639.0,,48639.0,48639.0,108006.5,,108006.5,108006.5,146031.99999999997,,146031.99999999997,146031.99999999997,29517.72118887463,,29517.72118887463,29517.72118887463,185.45,,185.45,185.45,11127.0,,11127,11127
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,185.7333333333333,5961.0,,5961,5961,260149.0,,260149,260149,48521.45701722901,,48521.45701722901,48521.45701722901,42716.0,,42716.0,42716.0,103124.35,,103124.35,103124.35,140371.53999999998,,140371.53999999998,140371.53999999998,28979.370631826107,,28979.370631826107,28979.370631826107,185.7333333333333,,185.7333333333333,185.7333333333333,11144.0,,11144,11144
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,186.75,6940.0,,6940,6940,433797.0,,433797,433797,55291.06550647032,,55291.06550647032,55291.06550647032,48342.0,,48342.0,48342.0,118502.19999999994,,118502.19999999994,118502.19999999994,172933.15999999997,,172933.15999999997,172933.15999999997,34939.33691235239,,34939.33691235239,34939.33691235239,186.75,,186.75,186.75,11205.0,,11205,11205
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,219.06666666666663,7673.0,,7673,7673,326501.0,,326501,326501,68742.7391965916,,68742.7391965916,68742.7391965916,61627.0,,61627.0,61627.0,142301.54999999987,,142301.54999999987,142301.54999999987,190265.00999999992,,190265.00999999992,190265.00999999992,38543.363294952986,,38543.363294952986,38543.363294952986,219.06666666666663,,219.06666666666663,219.06666666666663,13144.0,,13144,13144
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,219.16666666666663,8199.0,,8199,8199,343773.0,,343773,343773,73835.36144486693,,73835.36144486693,73835.36144486693,67414.0,,67414.0,67414.0,147136.19999999998,,147136.19999999998,147136.19999999998,197002.00000000015,,197002.00000000015,197002.00000000015,39663.55899899231,,39663.55899899231,39663.55899899231,219.16666666666663,,219.16666666666663,219.16666666666663,13150.0,,13150,13150
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,220.83333333333331,7907.0,,7907,7907,387489.0,,387489,387489,66104.80649056604,,66104.80649056604,66104.80649056604,58900.5,,58900.5,58900.5,137695.29999999996,,137695.29999999996,137695.29999999996,188323.08000000007,,188323.08000000007,188323.08000000007,38621.95184149723,,38621.95184149723,38621.95184149723,220.83333333333331,,220.83333333333331,220.83333333333331,13250.0,,13250,13250
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,221.6833333333333,7475.0,,7475,7475,414661.0,,414661,414661,71722.36944590633,,71722.36944590633,71722.36944590633,64824.0,,64824.0,64824.0,145847.0,,145847.0,145847.0,200728.0,,200728.0,200728.0,40154.54287627712,,40154.54287627712,40154.54287627712,221.6833333333333,,221.6833333333333,221.6833333333333,13301.0,,13301,13301
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,222.0,8252.0,,8252,8252,421284.0,,421284,421284,80286.24346846847,,80286.24346846847,80286.24346846847,72201.0,,72201.0,72201.0,166924.09999999992,,166924.09999999992,166924.09999999992,230729.53999999975,,230729.53999999975,230729.53999999975,46076.08388907863,,46076.08388907863,46076.08388907863,222.0,,222.0,222.0,13320.0,,13320,13320
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,222.46666666666667,9243.0,,9243,9243,360178.0,,360178,360178,75070.59387174109,,75070.59387174109,75070.59387174109,67676.0,,67676.0,67676.0,152581.3,,152581.3,152581.3,203474.24000000008,,203474.24000000008,203474.24000000008,41053.724289662765,,41053.724289662765,41053.724289662765,222.46666666666667,,222.46666666666667,222.46666666666667,13348.0,,13348,13348
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,266.9166666666667,9339.0,,9339,9339,727984.0,,727984,727984,104063.59843896348,,104063.59843896348,104063.59843896348,91429.0,,91429.0,91429.0,217317.4,,217317.4,217317.4,304459.30000000016,,304459.30000000016,304459.30000000016,60472.677957127344,,60472.677957127344,60472.677957127344,266.9166666666667,,266.9166666666667,266.9166666666667,16015.0,,16015,16015
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,269.7333333333333,7089.0,,7089,7089,816126.0,,816126,816126,112725.95847750866,,112725.95847750866,112725.95847750866,93570.0,,93570.0,93570.0,265807.0999999998,,265807.0999999998,265807.0999999998,396078.79,,396078.79,396078.79,76604.84642529277,,76604.84642529277,76604.84642529277,269.7333333333333,,269.7333333333333,269.7333333333333,16184.0,,16184,16184
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,271.31666666666666,9495.0,,9495,9495,627578.0,,627578,627578,108552.85140364888,,108552.85140364888,108552.85140364888,96970.0,,96970.0,96970.0,220968.9,,220968.9,220968.9,317113.03999999934,,317113.03999999934,317113.03999999934,60225.89522852177,,60225.89522852177,60225.89522852177,271.31666666666666,,271.31666666666666,271.31666666666666,16279.0,,16279,16279
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,272.9,7635.0,,7635,7635,1058027.0,,1058027,1058027,104961.78514718456,,104961.78514718456,104961.78514718456,87876.5,,87876.5,87876.5,232901.9999999997,,232901.9999999997,232901.9999999997,397157.8500000006,,397157.8500000006,397157.8500000006,79189.3742273729,,79189.3742273729,79189.3742273729,272.9,,272.9,272.9,16374.0,,16374,16374
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,272.9166666666667,8251.0,,8251,8251,731443.0,,731443,731443,117762.05221374046,,117762.05221374046,117762.05221374046,100313.0,,100313.0,100313.0,267281.7,,267281.7,267281.7,393159.26000000007,,393159.26000000007,393159.26000000007,77352.79074789003,,77352.79074789003,77352.79074789003,272.9166666666667,,272.9166666666667,272.9166666666667,16375.0,,16375,16375
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,273.85,6185.0,,6185,6185,894856.0,,894856,894856,110876.5387377518,,110876.5387377518,110876.5387377518,94409.0,,94409.0,94409.0,245396.0,,245396.0,245396.0,386785.8000000005,,386785.8000000005,386785.8000000005,76626.22151657085,,76626.22151657085,76626.22151657085,273.85,,273.85,273.85,16431.0,,16431,16431
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,274.45,9235.0,,9235,9235,820307.0,,820307,820307,108463.83129896157,,108463.83129896157,108463.83129896157,93082.0,,93082.0,93082.0,239876.99999999985,,239876.99999999985,239876.99999999985,382485.90000000026,,382485.90000000026,382485.90000000026,72458.43902487816,,72458.43902487816,72458.43902487816,274.45,,274.45,274.45,16467.0,,16467,16467
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,274.6,6911.0,,6911,6911,503681.0,,503681,503681,102214.3910536538,,102214.3910536538,102214.3910536538,88491.0,,88491.0,88491.0,228865.25,,228865.25,228865.25,319212.5,,319212.5,319212.5,64030.14266205964,,64030.14266205964,64030.14266205964,274.6,,274.6,274.6,16476.0,,16476,16476
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,274.9833333333333,6881.0,,6881,6881,754779.0,,754779,754779,105349.27250136372,,105349.27250136372,105349.27250136372,90894.0,,90894.0,90894.0,225814.0999999998,,225814.0999999998,225814.0999999998,344873.86000000004,,344873.86000000004,344873.86000000004,68227.83602928258,,68227.83602928258,68227.83602928258,274.9833333333333,,274.9833333333333,274.9833333333333,16499.0,,16499,16499
