statistics_file,runtime,config,series,vcpu_per_pod,memory_per_pod,num_pods,busy_pods,N_in_service,fleet_utilization,total_vcpu,total_memory,concurrency,target_rps,achieved_rps,efficiency_pct,duration_seconds,latency_us,latency_seconds,instance_cost_per_1k,instance_cost_per_pod_per_1k,request_cost_per_1k,cost_difference,percent_savings,cheaper_model
fibonacci_python_c4_statistics.csv,python,C4,C,0.25,0.25,8,1,0.6389113100987142,0.0031945565504935707,2.0,2.0,25,100.0,99.66,99.7,10.034115994380896,6410.91019565236,0.00641091019565236,0.00040136463977523586,5.017057997190448e-05,0.0004424722800461969,-4.110764027096106e-05,-10.241968573509947,Instance
fibonacci_python_c4_statistics.csv,python,C4,C,0.25,0.25,8,1,1.3290100423949323,0.006645050211974661,2.0,2.0,25,200.0,195.39,97.7,5.1179691898254775,6801.832449945915,0.006801832449945915,0.00020471876759301912,2.558984594912739e-05,0.0004450621399808917,-0.00024034337238787259,-117.40172882716604,Instance
fibonacci_python_c4_statistics.csv,python,C4,C,0.25,0.25,8,1,2.7443742859004234,0.013721871429502118,2.0,2.0,25,300.0,315.44,105.1,3.17017499365965,8700.146734404081,0.008700146734404082,0.000126806999746386,1.585087496829825e-05,0.00045763847211542706,-0.0003308314723690411,-260.8936991102258,Instance
fibonacci_python_c4_statistics.csv,python,C4,C,0.25,0.25,8,1,6.333655476936912,0.031668277384684564,2.0,2.0,25,400.0,437.18,109.3,2.287387346173201,14487.523392966084,0.014487523392966084,9.149549384692805e-05,1.1436936730866006e-05,0.0004959798424784003,-0.00040448434863147225,-442.0811688367675,Instance
fibonacci_python_c4_statistics.csv,python,C4,C,0.25,0.25,8,1,6.161942510972529,0.030809712554862645,2.0,2.0,25,500.0,437.69,87.5,2.284722063560968,14078.32600921321,0.014078326009213209,9.138888254243872e-05,1.142361031780484e-05,0.0004932689098110375,-0.0004018800272685988,-439.74717283798253,Instance
fibonacci_python_c5_statistics.csv,python,C5,C,0.2,0.2,10,1,0.6713132145561034,0.003356566072780517,2.0,2.0,20,100.0,99.62,99.6,10.03814495081309,6738.739355110453,0.006738739355110453,0.0004015257980325236,4.015257980325236e-05,0.00043571531858208545,-3.418952054956185e-05,-8.514900092868379,Instance
fibonacci_python_c5_statistics.csv,python,C5,C,0.2,0.2,10,1,1.2915962796923972,0.006457981398461986,2.0,2.0,20,200.0,195.44,97.7,5.116659844453541,6608.658819547673,0.0066086588195476735,0.00020466639377814165,2.0466639377814165e-05,0.0004350258917436027,-0.00023035949796546104,-112.55365070592424,Instance
fibonacci_python_c5_statistics.csv,python,C5,C,0.2,0.2,10,1,3.219917884390315,0.016099589421951575,2.0,2.0,20,300.0,314.62,104.9,3.178437480134766,10234.30768670242,0.010234307686702419,0.00012713749920539063,1.2713749920539063e-05,0.00045424183073952283,-0.0003271043315341322,-257.2839119681717,Instance
fibonacci_python_c5_statistics.csv,python,C5,C,0.2,0.2,10,1,9.97628477126563,0.049881423856328155,2.0,2.0,20,400.0,392.46,98.1,2.5480303725220406,25419.876602113927,0.025419876602113926,0.00010192121490088162,1.0192121490088162e-05,0.0005347253459912039,-0.00043280413109032226,-424.64577321926964,Instance
fibonacci_python_c5_statistics.csv,python,C5,C,0.2,0.2,10,1,9.8196414918213,0.04909820745910651,2.0,2.0,20,500.0,391.49,78.3,2.5543436613962043,25082.739001816903,0.025082739001816904,0.00010217374645584818,1.0217374645584818e-05,0.0005329385167096297,-0.0004307647702537815,-421.6002497666322,Instance
