run,run_label,target_rps,min_mean,min_std,min_min,min_max,max_mean,max_std,max_min,max_max,average_mean,average_std,average_min,average_max,median_mean,median_std,median_min,median_max,p95_mean,p95_std,p95_min,p95_max,p99_mean,p99_std,p99_min,p99_max,std_mean,std_std,std_min,std_max,throughput_rps_mean,throughput_rps_std,throughput_rps_min,throughput_rps_max,total_requests_mean,total_requests_std,total_requests_min,total_requests_max
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,282.28333333333336,7677.0,,7677,7677,1640825.0,,1640825,1640825,267319.9354076873,,267319.9354076873,267319.9354076873,177869.0,,177869.0,177869.0,834961.7999999998,,834961.7999999998,834961.7999999998,1154658.5599999996,,1154658.5599999996,1154658.5599999996,254000.3798383549,,254000.3798383549,254000.3798383549,282.28333333333336,,282.28333333333336,282.28333333333336,16937.0,,16937,16937
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,282.4833333333333,6622.0,,6622,6622,1223314.0,,1223314,1223314,266177.4464570181,,266177.4464570181,266177.4464570181,214083.0,,214083.0,214083.0,659487.1999999996,,659487.1999999996,659487.1999999996,830020.0000000001,,830020.0000000001,830020.0000000001,191017.0823280414,,191017.0823280414,191017.0823280414,282.4833333333333,,282.4833333333333,282.4833333333333,16949.0,,16949,16949
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,282.68333333333334,6965.0,,6965,6965,1615454.0,,1615454,1615454,272754.8483579978,,272754.8483579978,272754.8483579978,215473.0,,215473.0,215473.0,697071.0,,697071.0,697071.0,1004837.4,,1004837.4,1004837.4,216599.70068103803,,216599.70068103803,216599.70068103803,282.68333333333334,,282.68333333333334,282.68333333333334,16961.0,,16961,16961
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,283.35,9412.0,,9412,9412,1478326.0,,1478326,1478326,334354.2136344921,,334354.2136344921,334354.2136344921,275359.0,,275359.0,275359.0,816454.0,,816454.0,816454.0,1082311.0,,1082311.0,1082311.0,230099.9996292247,,230099.9996292247,230099.9996292247,283.35,,283.35,283.35,17001.0,,17001,17001
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,283.65,7054.0,,7054,7054,1166436.0,,1166436,1166436,228266.0921323227,,228266.0921323227,228266.0921323227,173429.0,,173429.0,173429.0,595945.0999999999,,595945.0999999999,595945.0999999999,765996.6199999999,,765996.6199999999,765996.6199999999,171868.92326564726,,171868.92326564726,171868.92326564726,283.65,,283.65,283.65,17019.0,,17019,17019
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,284.51666666666665,10077.0,,10077,10077,1254126.0,,1254126,1254126,257200.71132329683,,257200.71132329683,257200.71132329683,210159.0,,210159.0,210159.0,632860.0,,632860.0,632860.0,930425.2999999992,,930425.2999999992,930425.2999999992,183744.37341677392,,183744.37341677392,183744.37341677392,284.51666666666665,,284.51666666666665,284.51666666666665,17071.0,,17071,17071
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,284.8833333333333,11100.0,,11100,11100,1293101.0,,1293101,1293101,290565.522319078,,290565.522319078,290565.522319078,232454.0,,232454.0,232454.0,713049.1999999997,,713049.1999999997,713049.1999999997,980865.8799999998,,980865.8799999998,980865.8799999998,212665.0987328817,,212665.0987328817,212665.0987328817,284.8833333333333,,284.8833333333333,284.8833333333333,17093.0,,17093,17093
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,285.0,6444.0,,6444,6444,1956531.0,,1956531,1956531,343128.95953216375,,343128.95953216375,343128.95953216375,260618.5,,260618.5,260618.5,986280.6499999998,,986280.6499999998,986280.6499999998,1384237.689999999,,1384237.689999999,1384237.689999999,289938.58931097,,289938.58931097,289938.58931097,285.0,,285.0,285.0,17100.0,,17100,17100
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,285.26666666666665,10029.0,,10029,10029,1011269.0,,1011269,1011269,260381.90079457816,,260381.90079457816,260381.90079457816,220856.0,,220856.0,220856.0,621728.0,,621728.0,621728.0,775339.3499999993,,775339.3499999993,775339.3499999993,177202.6692784518,,177202.6692784518,177202.6692784518,285.26666666666665,,285.26666666666665,285.26666666666665,17116.0,,17116,17116
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,285.81666666666666,8670.0,,8670,8670,1320209.0,,1320209,1320209,284669.759053006,,284669.759053006,284669.759053006,225575.0,,225575.0,225575.0,704436.9999999999,,704436.9999999999,704436.9999999999,932235.28,,932235.28,932235.28,209502.0173099442,,209502.0173099442,209502.0173099442,285.81666666666666,,285.81666666666666,285.81666666666666,17149.0,,17149,17149
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,285.8833333333333,7942.0,,7942,7942,1338456.0,,1338456,1338456,253032.3000058299,,253032.3000058299,253032.3000058299,195763.0,,195763.0,195763.0,681320.7999999998,,681320.7999999998,681320.7999999998,964940.52,,964940.52,964940.52,200631.43179532888,,200631.43179532888,200631.43179532888,285.8833333333333,,285.8833333333333,285.8833333333333,17153.0,,17153,17153
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,285.96666666666664,9275.0,,9275,9275,1352722.0,,1352722,1352722,332365.176069472,,332365.176069472,332365.176069472,283528.5,,283528.5,283528.5,789407.9,,789407.9,789407.9,1074759.6700000002,,1074759.6700000002,1074759.6700000002,224233.40549453895,,224233.40549453895,224233.40549453895,285.96666666666664,,285.96666666666664,285.96666666666664,17158.0,,17158,17158
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,290.21666666666664,6621.0,,6621,6621,2232955.0,,2232955,2232955,293642.9395853673,,293642.9395853673,293642.9395853673,205099.0,,205099.0,205099.0,911823.4,,911823.4,911823.4,1602561.9200000004,,1602561.9200000004,1602561.9200000004,295977.0237411271,,295977.0237411271,295977.0237411271,290.21666666666664,,290.21666666666664,290.21666666666664,17413.0,,17413,17413
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,291.0,7285.0,,7285,7285,1917568.0,,1917568,1917568,452409.78293241694,,452409.78293241694,452409.78293241694,374257.0,,374257.0,374257.0,1159383.95,,1159383.95,1159383.95,1603682.26,,1603682.26,1603682.26,347008.2131906187,,347008.2131906187,347008.2131906187,291.0,,291.0,291.0,17460.0,,17460,17460
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,291.0833333333333,4517.0,,4517,4517,1154716.0,,1154716,1154716,226420.1023189236,,226420.1023189236,226420.1023189236,173813.0,,173813.0,173813.0,600890.1999999998,,600890.1999999998,600890.1999999998,770454.68,,770454.68,770454.68,171205.92766362714,,171205.92766362714,171205.92766362714,291.0833333333333,,291.0833333333333,291.0833333333333,17465.0,,17465,17465
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,291.1,7813.0,,7813,7813,1457464.0,,1457464,1457464,344843.1217222032,,344843.1217222032,344843.1217222032,270709.0,,270709.0,270709.0,922303.0,,922303.0,922303.0,1173917.0999999992,,1173917.0999999992,1173917.0999999992,263215.4807436298,,263215.4807436298,263215.4807436298,291.1,,291.1,291.1,17466.0,,17466,17466
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,292.9833333333333,6946.0,,6946,6946,1101275.0,,1101275,1101275,247409.9014164628,,247409.9014164628,247409.9014164628,204666.0,,204666.0,204666.0,589808.5999999987,,589808.5999999987,589808.5999999987,787603.2000000002,,787603.2000000002,787603.2000000002,174628.32712686792,,174628.32712686792,174628.32712686792,292.9833333333333,,292.9833333333333,292.9833333333333,17579.0,,17579,17579
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,19.98333333333333,5656.0,,5656,5656,151769.0,,151769,151769,24201.295246038364,,24201.295246038364,24201.295246038364,23023.0,,23023.0,23023.0,39419.79999999999,,39419.79999999999,39419.79999999999,49455.22,,49455.22,49455.22,9507.730107359892,,9507.730107359892,9507.730107359892,19.98333333333333,,19.98333333333333,19.98333333333333,1199.0,,1199,1199
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,20.0,5551.0,240.41630560342617,5381,5721,260227.0,183242.47970380666,130655,389799,23072.278333333335,948.574318871337,22401.535,23743.021666666667,22230.25,900.5004858410683,21593.5,22867.0,35084.299999999996,1020.001531861605,34363.04999999999,35805.55,54825.41499999998,12449.413913451883,46022.35,63628.47999999996,15582.291872309072,10129.557857855727,8419.61282059781,22744.970924020334,20.0,0.0,20.0,20.0,1200.0,0.0,1200,1200
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,39.91666666666666,5292.0,,5292,5292,183651.0,,183651,183651,23530.979540709814,,23530.979540709814,23530.979540709814,20348.0,,20348.0,20348.0,49161.3,,49161.3,49161.3,72269.68,,72269.68,72269.68,15432.778739073035,,15432.778739073035,15432.778739073035,39.91666666666666,,39.91666666666666,39.91666666666666,2395.0,,2395,2395
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,39.95,5502.0,,5502,5502,139718.0,,139718,139718,22415.02670004172,,22415.02670004172,22415.02670004172,19230.0,,19230.0,19230.0,46766.0,,46766.0,46766.0,61888.24,,61888.24,61888.24,13530.908983324627,,13530.908983324627,13530.908983324627,39.95,,39.95,39.95,2397.0,,2397,2397
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,39.98333333333333,5383.0,,5383,5383,283730.0,,283730,283730,25088.045435598167,,25088.045435598167,25088.045435598167,23339.0,,23339.0,23339.0,51035.59999999999,,51035.59999999999,51035.59999999999,66776.93999999999,,66776.93999999999,66776.93999999999,15131.92449551314,,15131.92449551314,15131.92449551314,39.98333333333333,,39.98333333333333,39.98333333333333,2399.0,,2399,2399
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,62.21666666666667,5115.0,,5115,5115,129005.0,,129005,129005,28888.240289311547,,28888.240289311547,28888.240289311547,25116.0,,25116.0,25116.0,63667.19999999999,,63667.19999999999,63667.19999999999,87872.07999999999,,87872.07999999999,87872.07999999999,18512.4029493003,,18512.4029493003,18512.4029493003,62.21666666666667,,62.21666666666667,62.21666666666667,3733.0,,3733,3733
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,62.23333333333333,5517.0,,5517,5517,472678.0,,472678,472678,30075.936261381896,,30075.936261381896,30075.936261381896,27014.0,,27014.0,27014.0,61975.79999999999,,61975.79999999999,61975.79999999999,85228.75000000003,,85228.75000000003,85228.75000000003,19701.99057547236,,19701.99057547236,19701.99057547236,62.23333333333333,,62.23333333333333,62.23333333333333,3734.0,,3734,3734
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,62.3,5027.0,,5027,5027,151823.0,,151823,151823,27960.47298020332,,27960.47298020332,27960.47298020332,24025.5,,24025.5,24025.5,61229.44999999998,,61229.44999999998,61229.44999999998,83649.40000000008,,83649.40000000008,83649.40000000008,17510.967514127755,,17510.967514127755,17510.967514127755,62.3,,62.3,62.3,3738.0,,3738,3738
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,82.63333333333334,5440.0,,5440,5440,163965.0,,163965,163965,26846.891085114967,,26846.891085114967,26846.891085114967,22534.0,,22534.0,22534.0,58265.49999999999,,58265.49999999999,58265.49999999999,79984.68000000017,,79984.68000000017,79984.68000000017,16609.894194640656,,16609.894194640656,16609.894194640656,82.63333333333334,,82.63333333333334,82.63333333333334,4958.0,,4958,4958
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,82.7,5167.0,,5167,5167,184636.0,,184636,184636,31377.36235388956,,31377.36235388956,31377.36235388956,26701.0,,26701.0,26701.0,70505.79999999999,,70505.79999999999,70505.79999999999,98221.97,,98221.97,98221.97,20458.748563035704,,20458.748563035704,20458.748563035704,82.7,,82.7,82.7,4962.0,,4962,4962
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,82.71666666666667,4661.0,,4661,4661,160231.0,,160231,160231,30992.725770703204,,30992.725770703204,30992.725770703204,27149.0,,27149.0,27149.0,67218.59999999995,,67218.59999999995,67218.59999999995,93106.84,,93106.84,93106.84,19253.65830101253,,19253.65830101253,19253.65830101253,82.71666666666667,,82.71666666666667,82.71666666666667,4963.0,,4963,4963
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,95.96666666666668,5403.0,,5403,5403,211385.0,,211385,211385,41748.34056964224,,41748.34056964224,41748.34056964224,37534.5,,37534.5,37534.5,85739.15,,85739.15,85739.15,119251.78000000009,,119251.78000000009,119251.78000000009,24150.22683464565,,24150.22683464565,24150.22683464565,95.96666666666668,,95.96666666666668,95.96666666666668,5758.0,,5758,5758
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,97.9,5335.0,,5335,5335,146684.0,,146684,146684,32635.359720803543,,32635.359720803543,32635.359720803543,26851.5,,26851.5,26851.5,73331.24999999994,,73331.24999999994,73331.24999999994,98958.4199999998,,98958.4199999998,98958.4199999998,20736.64920512808,,20736.64920512808,20736.64920512808,97.9,,97.9,97.9,5874.0,,5874,5874
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,98.35,5100.0,,5100,5100,433388.0,,433388,433388,29867.63565497373,,29867.63565497373,29867.63565497373,23595.0,,23595.0,23595.0,68948.0,,68948.0,68948.0,96188.0,,96188.0,96188.0,21902.8239391294,,21902.8239391294,21902.8239391294,98.35,,98.35,98.35,5901.0,,5901,5901
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,117.4,4548.0,,4548,4548,256403.0,,256403,256403,42653.54784213515,,42653.54784213515,42653.54784213515,35832.5,,35832.5,35832.5,98463.25,,98463.25,98463.25,132745.54999999978,,132745.54999999978,132745.54999999978,28557.48117401784,,28557.48117401784,28557.48117401784,117.4,,117.4,117.4,7044.0,,7044,7044
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,118.08333333333331,4608.0,,4608,4608,469276.0,,469276,469276,43656.637261820746,,43656.637261820746,43656.637261820746,35997.0,,35997.0,35997.0,101313.19999999998,,101313.19999999998,101313.19999999998,142595.99999999985,,142595.99999999985,142595.99999999985,30170.84251914418,,30170.84251914418,30170.84251914418,118.08333333333331,,118.08333333333331,118.08333333333331,7085.0,,7085,7085
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,118.28333333333332,4709.0,,4709,4709,352246.0,,352246,352246,40947.83810060589,,40947.83810060589,40947.83810060589,34721.0,,34721.0,34721.0,92116.59999999996,,92116.59999999996,92116.59999999996,134579.79999999993,,134579.79999999993,134579.79999999993,27647.254683887237,,27647.254683887237,27647.254683887237,118.28333333333332,,118.28333333333332,118.28333333333332,7097.0,,7097,7097
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,130.85,5968.0,,5968,5968,623664.0,,623664,623664,51875.14978983569,,51875.14978983569,51875.14978983569,44526.0,,44526.0,44526.0,117905.0,,117905.0,117905.0,167137.0,,167137.0,167137.0,34774.904146549605,,34774.904146549605,34774.904146549605,130.85,,130.85,130.85,7851.0,,7851,7851
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,131.38333333333333,5522.0,,5522,5522,357724.0,,357724,357724,49478.54484333376,,49478.54484333376,49478.54484333376,40711.0,,40711.0,40711.0,116012.89999999986,,116012.89999999986,116012.89999999986,167627.5400000001,,167627.5400000001,167627.5400000001,34755.5532087717,,34755.5532087717,34755.5532087717,131.38333333333333,,131.38333333333333,131.38333333333333,7883.0,,7883,7883
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,132.91666666666666,4325.0,,4325,4325,370863.0,,370863,370863,46678.23009404389,,46678.23009404389,46678.23009404389,38575.0,,38575.0,38575.0,110524.9,,110524.9,110524.9,160053.20000000004,,160053.20000000004,160053.20000000004,33346.64603854727,,33346.64603854727,33346.64603854727,132.91666666666666,,132.91666666666666,132.91666666666666,7975.0,,7975,7975
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,146.6,6753.0,,6753,6753,520211.0,,520211,520211,58502.61527967258,,58502.61527967258,58502.61527967258,50869.0,,50869.0,50869.0,127855.0,,127855.0,127855.0,170117.29999999938,,170117.29999999938,170117.29999999938,36941.16421375651,,36941.16421375651,36941.16421375651,146.6,,146.6,146.6,8796.0,,8796,8796
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,147.26666666666668,5712.0,,5712,5712,416651.0,,416651,416651,53138.45224083296,,53138.45224083296,53138.45224083296,43040.5,,43040.5,43040.5,121982.5,,121982.5,121982.5,211580.35,,211580.35,211580.35,40107.80720847626,,40107.80720847626,40107.80720847626,147.26666666666668,,147.26666666666668,147.26666666666668,8836.0,,8836,8836
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,148.41666666666666,4980.0,,4980,4980,369838.0,,369838,369838,58483.9494665918,,58483.9494665918,58483.9494665918,49894.0,,49894.0,49894.0,130619.59999999996,,130619.59999999996,130619.59999999996,193638.11999999985,,193638.11999999985,193638.11999999985,38439.69361053184,,38439.69361053184,38439.69361053184,148.41666666666666,,148.41666666666666,148.41666666666666,8905.0,,8905,8905
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,167.03333333333333,6473.0,,6473,6473,368561.0,,368561,368561,84801.49271602475,,84801.49271602475,84801.49271602475,74498.0,,74498.0,74498.0,185499.94999999984,,185499.94999999984,185499.94999999984,241908.6899999999,,241908.6899999999,241908.6899999999,51827.79111847439,,51827.79111847439,51827.79111847439,167.03333333333333,,167.03333333333333,167.03333333333333,10022.0,,10022,10022
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,168.03333333333333,7346.0,,7346,7346,377608.0,,377608,377608,77034.9149970244,,77034.9149970244,77034.9149970244,67537.5,,67537.5,67537.5,165665.0999999998,,165665.0999999998,165665.0999999998,229711.9400000001,,229711.9400000001,229711.9400000001,45871.388654230446,,45871.388654230446,45871.388654230446,168.03333333333333,,168.03333333333333,168.03333333333333,10082.0,,10082,10082
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,168.05,5144.0,,5144,5144,681321.0,,681321,681321,71088.6124169394,,71088.6124169394,71088.6124169394,60982.0,,60982.0,60982.0,159093.1,,159093.1,159093.1,229006.2800000001,,229006.2800000001,229006.2800000001,46426.41470619947,,46426.41470619947,46426.41470619947,168.05,,168.05,168.05,10083.0,,10083,10083
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,183.76666666666668,4599.0,,4599,4599,586813.0,,586813,586813,71696.78732087792,,71696.78732087792,71696.78732087792,58249.0,,58249.0,58249.0,173640.5,,173640.5,173640.5,282749.25,,282749.25,282749.25,57896.39617404507,,57896.39617404507,57896.39617404507,183.76666666666668,,183.76666666666668,183.76666666666668,11026.0,,11026,11026
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,184.08333333333331,6154.0,,6154,6154,565091.0,,565091,565091,80191.45513807153,,80191.45513807153,80191.45513807153,67145.0,,67145.0,67145.0,187700.1999999999,,187700.1999999999,187700.1999999999,288587.9199999999,,288587.9199999999,288587.9199999999,56454.89983078234,,56454.89983078234,56454.89983078234,184.08333333333331,,184.08333333333331,184.08333333333331,11045.0,,11045,11045
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,185.16666666666663,4883.0,,4883,4883,380666.0,,380666,380666,60963.32610261026,,60963.32610261026,60963.32610261026,50293.0,,50293.0,50293.0,144624.09999999992,,144624.09999999992,144624.09999999992,215493.56999999992,,215493.56999999992,215493.56999999992,44411.23621386486,,44411.23621386486,44411.23621386486,185.16666666666663,,185.16666666666663,185.16666666666663,11110.0,,11110,11110
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,200.35,8447.0,,8447,8447,452837.0,,452837,452837,99786.34115298228,,99786.34115298228,99786.34115298228,86928.0,,86928.0,86928.0,216944.0,,216944.0,216944.0,287776.9999999999,,287776.9999999999,287776.9999999999,59049.507978301466,,59049.507978301466,59049.507978301466,200.35,,200.35,200.35,12021.0,,12021,12021
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,219.9,7044.0,,7044,7044,620998.0,,620998,620998,117772.5747309383,,117772.5747309383,117772.5747309383,97049.5,,97049.5,97049.5,284226.8499999998,,284226.8499999998,284226.8499999998,385054.7499999999,,385054.7499999999,385054.7499999999,80664.40616073467,,80664.40616073467,80664.40616073467,219.9,,219.9,219.9,13194.0,,13194,13194
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,222.55,5413.0,,5413,5413,643681.0,,643681,643681,107004.23447914328,,107004.23447914328,107004.23447914328,81968.0,,81968.0,81968.0,287173.5999999999,,287173.5999999999,287173.5999999999,403130.56,,403130.56,403130.56,85859.3749640342,,85859.3749640342,85859.3749640342,222.55,,222.55,222.55,13353.0,,13353,13353
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,222.83333333333331,5662.0,,5662,5662,729334.0,,729334,729334,103322.61742707554,,103322.61742707554,103322.61742707554,75804.0,,75804.0,75804.0,304219.2999999998,,304219.2999999998,304219.2999999998,496214.8999999989,,496214.8999999989,496214.8999999989,96084.49857288248,,96084.49857288248,96084.49857288248,222.83333333333331,,222.83333333333331,222.83333333333331,13370.0,,13370,13370
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,223.6,5727.0,,5727,5727,589749.0,,589749,589749,100755.28853607632,,100755.28853607632,100755.28853607632,83912.0,,83912.0,83912.0,233831.25,,233831.25,233831.25,377622.7500000002,,377622.7500000002,377622.7500000002,70460.7355054205,,70460.7355054205,70460.7355054205,223.6,,223.6,223.6,13416.0,,13416,13416
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,225.91666666666663,8706.0,,8706,8706,694081.0,,694081,694081,135190.701069716,,135190.701069716,135190.701069716,112767.0,,112767.0,112767.0,316156.6,,316156.6,316156.6,446706.49999999953,,446706.49999999953,446706.49999999953,89610.16973968066,,89610.16973968066,89610.16973968066,225.91666666666663,,225.91666666666663,225.91666666666663,13555.0,,13555,13555
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,226.6833333333333,6178.0,,6178,6178,721164.0,,721164,721164,106716.34857731048,,106716.34857731048,106716.34857731048,89849.0,,89849.0,89849.0,250464.0,,250464.0,250464.0,351139.0,,351139.0,351139.0,73907.33496994735,,73907.33496994735,73907.33496994735,226.6833333333333,,226.6833333333333,226.6833333333333,13601.0,,13601,13601
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,231.36666666666667,8628.0,,8628,8628,594060.0,,594060,594060,122033.719348797,,122033.719348797,122033.719348797,102101.0,,102101.0,102101.0,278417.99999999965,,278417.99999999965,278417.99999999965,434237.98,,434237.98,434237.98,81168.66554576573,,81168.66554576573,81168.66554576573,231.36666666666667,,231.36666666666667,231.36666666666667,13882.0,,13882,13882
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,232.9,7313.0,,7313,7313,728735.0,,728735,728735,163545.69085444396,,163545.69085444396,163545.69085444396,133782.5,,133782.5,133782.5,393575.5499999999,,393575.5499999999,393575.5499999999,544336.06,,544336.06,544336.06,113478.59217628311,,113478.59217628311,113478.59217628311,232.9,,232.9,232.9,13974.0,,13974,13974
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,233.06666666666663,7490.0,,7490,7490,739087.0,,739087,739087,138481.679562357,,138481.679562357,138481.679562357,116338.0,,116338.0,116338.0,305030.4499999999,,305030.4499999999,305030.4499999999,452528.53000000014,,452528.53000000014,452528.53000000014,86993.39621114956,,86993.39621114956,86993.39621114956,233.06666666666663,,233.06666666666663,233.06666666666663,13984.0,,13984,13984
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,234.31666666666663,7249.0,,7249,7249,796367.0,,796367,796367,114674.38309979372,,114674.38309979372,114674.38309979372,95209.0,,95209.0,95209.0,259135.49999999988,,259135.49999999988,259135.49999999988,452443.28,,452443.28,452443.28,81543.39596360126,,81543.39596360126,81543.39596360126,234.31666666666663,,234.31666666666663,234.31666666666663,14059.0,,14059,14059
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,234.4,6499.0,,6499,6499,711446.0,,711446,711446,148170.87855517634,,148170.87855517634,148170.87855517634,125394.5,,125394.5,125394.5,345545.3,,345545.3,345545.3,483431.5399999992,,483431.5399999992,483431.5399999992,97810.69016120982,,97810.69016120982,97810.69016120982,234.4,,234.4,234.4,14064.0,,14064,14064
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,234.76666666666668,7459.0,,7459,7459,636386.0,,636386,636386,128443.57901462444,,128443.57901462444,128443.57901462444,105659.0,,105659.0,105659.0,302820.0,,302820.0,302820.0,423779.8499999999,,423779.8499999999,423779.8499999999,85408.80166361107,,85408.80166361107,85408.80166361107,234.76666666666668,,234.76666666666668,234.76666666666668,14086.0,,14086,14086
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,235.65,6668.0,,6668,6668,631950.0,,631950,631950,119561.12645873116,,119561.12645873116,119561.12645873116,98661.0,,98661.0,98661.0,288055.1,,288055.1,288055.1,403064.6599999997,,403064.6599999997,403064.6599999997,82494.5374939416,,82494.5374939416,82494.5374939416,235.65,,235.65,235.65,14139.0,,14139,14139
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,236.05,8357.0,,8357,8357,561682.0,,561682,561682,99239.78613288145,,99239.78613288145,99239.78613288145,84402.0,,84402.0,84402.0,222375.9,,222375.9,222375.9,318676.49999999977,,318676.49999999977,318676.49999999977,61838.49462886655,,61838.49462886655,61838.49462886655,236.05,,236.05,236.05,14163.0,,14163,14163
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,248.36666666666667,8413.0,,8413,8413,892918.0,,892918,892918,171393.06838008322,,171393.06838008322,171393.06838008322,136416.5,,136416.5,136416.5,431208.54999999993,,431208.54999999993,431208.54999999993,604630.6499999998,,604630.6499999998,604630.6499999998,124462.90479270472,,124462.90479270472,124462.90479270472,248.36666666666667,,248.36666666666667,248.36666666666667,14902.0,,14902,14902
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,252.76666666666668,8837.0,,8837,8837,877171.0,,877171,877171,208589.3110246604,,208589.3110246604,208589.3110246604,182715.5,,182715.5,182715.5,446715.25,,446715.25,446715.25,591727.15,,591727.15,591727.15,119519.5948498372,,119519.5948498372,119519.5948498372,252.76666666666668,,252.76666666666668,252.76666666666668,15166.0,,15166,15166
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,255.15,6843.0,,6843,6843,1439675.0,,1439675,1439675,181796.85087203607,,181796.85087203607,181796.85087203607,131956.0,,131956.0,131956.0,528319.3999999991,,528319.3999999991,528319.3999999991,747503.6800000002,,747503.6800000002,747503.6800000002,160115.95712016057,,160115.95712016057,160115.95712016057,255.15,,255.15,255.15,15309.0,,15309,15309
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,255.61666666666667,5089.0,,5089,5089,713065.0,,713065,713065,156565.21914324837,,156565.21914324837,156565.21914324837,133501.0,,133501.0,133501.0,357231.9999999998,,357231.9999999998,357231.9999999998,470742.5599999999,,470742.5599999999,470742.5599999999,101401.05567757596,,101401.05567757596,101401.05567757596,255.61666666666667,,255.61666666666667,255.61666666666667,15337.0,,15337,15337
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,256.01666666666665,7616.0,,7616,7616,1242352.0,,1242352,1242352,219112.76420805935,,219112.76420805935,219112.76420805935,170522.0,,170522.0,170522.0,570271.0,,570271.0,570271.0,754346.0,,754346.0,754346.0,162513.35021845062,,162513.35021845062,162513.35021845062,256.01666666666665,,256.01666666666665,256.01666666666665,15361.0,,15361,15361
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,256.71666666666664,8216.0,,8216,8216,1270005.0,,1270005,1270005,229451.9461793157,,229451.9461793157,229451.9461793157,177630.0,,177630.0,177630.0,587998.7,,587998.7,587998.7,821385.7199999996,,821385.7199999996,821385.7199999996,171343.77823198432,,171343.77823198432,171343.77823198432,256.71666666666664,,256.71666666666664,256.71666666666664,15403.0,,15403,15403
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,257.31666666666666,7650.0,,7650,7650,1287492.0,,1287492,1287492,202078.308828292,,202078.308828292,202078.308828292,165583.0,,165583.0,165583.0,465455.7,,465455.7,465455.7,758548.22,,758548.22,758548.22,145267.08322741586,,145267.08322741586,145267.08322741586,257.31666666666666,,257.31666666666666,257.31666666666666,15439.0,,15439,15439
