timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T15:56:09.607357,2,2,65,43,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:11.843052,2,2,65,43,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:14.057712,2,2,66,44,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:16.293829,2,2,66,44,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:18.494716,2,2,66,44,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:20.721714,2,2,66,44,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:22.951273,2,2,66,44,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:25.157893,2,2,66,44,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:27.363138,2,2,66,44,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:29.592110,2,2,64,47,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:31.821369,2,2,64,47,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:34.027938,2,2,64,47,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:36.252511,2,2,64,47,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
2025-09-06T15:56:38.458858,2,2,64,47,"fibonacci-go-c2-00001-deployment-6c49bb7485-77x9c:Ready|fibonacci-go-c2-00001-deployment-6c49bb7485-hqrtw:Ready"
