run,run_label,target_rps,min_mean,min_std,min_min,min_max,max_mean,max_std,max_min,max_max,average_mean,average_std,average_min,average_max,median_mean,median_std,median_min,median_max,p95_mean,p95_std,p95_min,p95_max,p99_mean,p99_std,p99_min,p99_max,std_mean,std_std,std_min,std_max,throughput_rps_mean,throughput_rps_std,throughput_rps_min,throughput_rps_max,total_requests_mean,total_requests_std,total_requests_min,total_requests_max
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,139.76666666666668,3521.0,,3521,3521,179895.0,,179895,179895,9634.348080133555,,9634.348080133555,9634.348080133555,7077.0,,7077.0,7077.0,22573.0,,22573.0,22573.0,43253.29999999999,,43253.29999999999,43253.29999999999,8904.538404440445,,8904.538404440445,8904.538404440445,139.76666666666668,,139.76666666666668,139.76666666666668,8386.0,,8386,8386
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,139.83333333333334,3246.0,,3246,3246,141259.0,,141259,141259,8620.067461263408,,8620.067461263408,8620.067461263408,6268.5,,6268.5,6268.5,20460.3,,20460.3,20460.3,40739.87000000001,,40739.87000000001,40739.87000000001,7771.005385028239,,7771.005385028239,7771.005385028239,139.83333333333334,,139.83333333333334,139.83333333333334,8390.0,,8390,8390
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,140.38333333333333,3268.0,,3268,3268,167798.0,,167798,167798,8933.815386441885,,8933.815386441885,8933.815386441885,6628.0,,6628.0,6628.0,21118.9,,21118.9,21118.9,37168.38000000005,,37168.38000000005,37168.38000000005,7692.821845451364,,7692.821845451364,7692.821845451364,140.38333333333333,,140.38333333333333,140.38333333333333,8423.0,,8423,8423
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,161.6,3577.0,,3577,3577,161539.0,,161539,161539,9644.806105610562,,9644.806105610562,9644.806105610562,7228.5,,7228.5,7228.5,22566.25,,22566.25,22566.25,39512.24999999997,,39512.24999999997,39512.24999999997,8081.473335272279,,8081.473335272279,8081.473335272279,161.6,,161.6,161.6,9696.0,,9696,9696
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,162.08333333333334,3704.0,,3704,3704,102461.0,,102461,102461,9808.552596401028,,9808.552596401028,9808.552596401028,7347.0,,7347.0,7347.0,23441.799999999977,,23441.799999999977,23441.799999999977,46100.56000000003,,46100.56000000003,46100.56000000003,7956.937828280456,,7956.937828280456,7956.937828280456,162.08333333333334,,162.08333333333334,162.08333333333334,9725.0,,9725,9725
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,162.2,3379.0,,3379,3379,240566.0,,240566,240566,10003.281442663378,,10003.281442663378,10003.281442663378,7067.0,,7067.0,7067.0,23882.249999999996,,23882.249999999996,23882.249999999996,50787.520000000055,,50787.520000000055,50787.520000000055,11438.711021165924,,11438.711021165924,11438.711021165924,162.2,,162.2,162.2,9732.0,,9732,9732
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,191.6,3406.0,,3406,3406,168478.0,,168478,168478,9820.766440501044,,9820.766440501044,9820.766440501044,7010.0,,7010.0,7010.0,24562.5,,24562.5,24562.5,46258.19999999995,,46258.19999999995,46258.19999999995,9206.476864397582,,9206.476864397582,9206.476864397582,191.6,,191.6,191.6,11496.0,,11496,11496
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,191.65,3461.0,,3461,3461,218703.0,,218703,218703,10553.844421254022,,10553.844421254022,10553.844421254022,7451.0,,7451.0,7451.0,25151.700000000004,,25151.700000000004,25151.700000000004,56000.16000000011,,56000.16000000011,56000.16000000011,10878.702085186322,,10878.702085186322,10878.702085186322,191.65,,191.65,191.65,11499.0,,11499,11499
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,191.7333333333333,3254.0,,3254,3254,194814.0,,194814,194814,9878.474182892907,,9878.474182892907,9878.474182892907,7001.0,,7001.0,7001.0,24281.30000000002,,24281.30000000002,24281.30000000002,48441.24999999999,,48441.24999999999,48441.24999999999,9776.300949164672,,9776.300949164672,9776.300949164672,191.7333333333333,,191.7333333333333,191.7333333333333,11504.0,,11504,11504
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,192.08333333333331,3121.0,,3121,3121,221746.0,,221746,221746,9844.429501084598,,9844.429501084598,9844.429501084598,6711.0,,6711.0,6711.0,24274.4,,24274.4,24274.4,61162.560000000165,,61162.560000000165,61162.560000000165,11673.124469079665,,11673.124469079665,11673.124469079665,192.08333333333331,,192.08333333333331,192.08333333333331,11525.0,,11525,11525
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,192.58333333333331,3269.0,,3269,3269,221558.0,,221558,221558,9522.926698398962,,9522.926698398962,9522.926698398962,6608.0,,6608.0,6608.0,23413.3,,23413.3,23413.3,54504.03999999928,,54504.03999999928,54504.03999999928,10545.077297994369,,10545.077297994369,10545.077297994369,192.58333333333331,,192.58333333333331,192.58333333333331,11555.0,,11555,11555
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,193.55,3160.0,,3160,3160,199686.0,,199686,199686,9484.27830879187,,9484.27830879187,9484.27830879187,6593.0,,6593.0,6593.0,23431.0,,23431.0,23431.0,50963.4,,50963.4,50963.4,10715.533550267091,,10715.533550267091,10715.533550267091,193.55,,193.55,193.55,11613.0,,11613,11613
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,235.9,3129.0,,3129,3129,227143.0,,227143,227143,12788.330365974283,,12788.330365974283,12788.330365974283,8068.0,,8068.0,8068.0,35618.649999999885,,35618.649999999885,35618.649999999885,78144.1699999998,,78144.1699999998,78144.1699999998,15247.278850058476,,15247.278850058476,15247.278850058476,235.9,,235.9,235.9,14154.0,,14154,14154
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,236.0,3240.0,,3240,3240,310117.0,,310117,310117,13058.597598870056,,13058.597598870056,13058.597598870056,8052.0,,8052.0,8052.0,36871.59999999999,,36871.59999999999,36871.59999999999,81701.97999999995,,81701.97999999995,81701.97999999995,17074.360066920606,,17074.360066920606,17074.360066920606,236.0,,236.0,236.0,14160.0,,14160,14160
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,236.75,3168.0,,3168,3168,305965.0,,305965,305965,12660.029355860612,,12660.029355860612,12660.029355860612,7905.0,,7905.0,7905.0,34713.399999999994,,34713.399999999994,34713.399999999994,82602.39999999997,,82602.39999999997,82602.39999999997,17042.104709211522,,17042.104709211522,17042.104709211522,236.75,,236.75,236.75,14205.0,,14205,14205
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,237.5,3260.0,171.1198410471445,3139,3381,191101.0,10104.555903155764,183956,198246,12222.574385964912,80.27234968920928,12165.813263157896,12279.33550877193,7841.75,169.35207409417814,7722.0,7961.5,35686.69999999995,553.4524776346598,35295.34999999999,36078.04999999992,70883.76500000004,3289.1425480283388,68557.99,73209.54000000008,13057.865094797773,470.23975518207857,12725.355375125024,13390.374814470524,237.5,0.0,237.5,237.5,14250.0,0.0,14250,14250
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,238.28333333333333,3237.0,,3237,3237,168570.0,,168570,168570,11499.174512135412,,11499.174512135412,11499.174512135412,7663.0,,7663.0,7663.0,31955.59999999998,,31955.59999999998,31955.59999999998,63284.91999999981,,63284.91999999981,63284.91999999981,11384.87791357101,,11384.87791357101,11384.87791357101,238.28333333333333,,238.28333333333333,238.28333333333333,14297.0,,14297,14297
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,286.76666666666665,3252.0,,3252,3252,372586.0,,372586,372586,33161.742880390564,,33161.742880390564,33161.742880390564,22046.5,,22046.5,22046.5,97471.25,,97471.25,97471.25,171305.5500000004,,171305.5500000004,171305.5500000004,33824.05576086261,,33824.05576086261,33824.05576086261,286.76666666666665,,286.76666666666665,286.76666666666665,17206.0,,17206,17206
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,287.4833333333333,3278.0,,3278,3278,442336.0,,442336,442336,30737.20053336425,,30737.20053336425,30737.20053336425,18561.0,,18561.0,18561.0,93862.4,,93862.4,93862.4,175804.0400000001,,175804.0400000001,175804.0400000001,35666.2314070498,,35666.2314070498,35666.2314070498,287.4833333333333,,287.4833333333333,287.4833333333333,17249.0,,17249,17249
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,288.21666666666664,3373.0,,3373,3373,341461.0,,341461,341461,28687.368704099925,,28687.368704099925,28687.368704099925,18576.0,,18576.0,18576.0,81888.3999999997,,81888.3999999997,81888.3999999997,141647.03999999983,,141647.03999999983,141647.03999999983,28651.095372886182,,28651.095372886182,28651.095372886182,288.21666666666664,,288.21666666666664,288.21666666666664,17293.0,,17293,17293
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,288.6,3283.0,,3283,3283,324339.0,,324339,324339,28956.388831138836,,28956.388831138836,28956.388831138836,17925.5,,17925.5,17925.5,88133.25,,88133.25,88133.25,158797.59999999992,,158797.59999999992,158797.59999999992,31095.756780181648,,31095.756780181648,31095.756780181648,288.6,,288.6,288.6,17316.0,,17316,17316
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,288.6333333333333,3029.0,,3029,3029,362005.0,,362005,362005,28296.07535512184,,28296.07535512184,28296.07535512184,16091.5,,16091.5,16091.5,89958.14999999995,,89958.14999999995,89958.14999999995,161482.64999999932,,161482.64999999932,161482.64999999932,32083.584225820232,,32083.584225820232,32083.584225820232,288.6333333333333,,288.6333333333333,288.6333333333333,17318.0,,17318,17318
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,289.1333333333333,3071.0,,3071,3071,308642.0,,308642,308642,29020.685151026053,,29020.685151026053,29020.685151026053,17372.5,,17372.5,17372.5,90319.1999999998,,90319.1999999998,90319.1999999998,159781.5699999998,,159781.5699999998,159781.5699999998,31573.460180973718,,31573.460180973718,31573.460180973718,289.1333333333333,,289.1333333333333,289.1333333333333,17348.0,,17348,17348
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,290.1333333333333,3076.0,,3076,3076,501023.0,,501023,501023,29420.51545266544,,29420.51545266544,29420.51545266544,16454.5,,16454.5,16454.5,95215.74999999988,,95215.74999999988,95215.74999999988,182094.96,,182094.96,182094.96,36051.549550823765,,36051.549550823765,36051.549550823765,290.1333333333333,,290.1333333333333,290.1333333333333,17408.0,,17408,17408
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,290.3833333333333,3424.0,,3424,3424,387833.0,,387833,387833,30108.69649314125,,30108.69649314125,30108.69649314125,19344.0,,19344.0,19344.0,87936.39999999992,,87936.39999999992,87936.39999999992,148174.0999999993,,148174.0999999993,148174.0999999993,30548.661159673,,30548.661159673,30548.661159673,290.3833333333333,,290.3833333333333,290.3833333333333,17423.0,,17423,17423
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,290.8333333333333,3396.0,,3396,3396,285643.0,,285643,285643,28359.426475644697,,28359.426475644697,28359.426475644697,16951.5,,16951.5,16951.5,89594.34999999999,,89594.34999999999,89594.34999999999,165598.7299999998,,165598.7299999998,165598.7299999998,31677.454645564347,,31677.454645564347,31677.454645564347,290.8333333333333,,290.8333333333333,290.8333333333333,17450.0,,17450,17450
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,291.93333333333334,3273.0,,3273,3273,434210.0,,434210,434210,24574.28767983558,,24574.28767983558,24574.28767983558,14072.5,,14072.5,14072.5,75331.0,,75331.0,75331.0,134228.99999999805,,134228.99999999805,134228.99999999805,28164.854222567454,,28164.854222567454,28164.854222567454,291.93333333333334,,291.93333333333334,291.93333333333334,17516.0,,17516,17516
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,292.03333333333336,3357.0,,3357,3357,299041.0,,299041,299041,26561.96027850702,,26561.96027850702,26561.96027850702,17206.0,,17206.0,17206.0,77564.8,,77564.8,77564.8,131322.26000000018,,131322.26000000018,131322.26000000018,26818.96850314265,,26818.96850314265,26818.96850314265,292.03333333333336,,292.03333333333336,292.03333333333336,17522.0,,17522,17522
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,292.68333333333334,3177.0,,3177,3177,307854.0,,307854,307854,26848.22202608052,,26848.22202608052,26848.22202608052,15311.0,,15311.0,15311.0,86839.0,,86839.0,86839.0,160333.20000000013,,160333.20000000013,160333.20000000013,31224.7708236038,,31224.7708236038,31224.7708236038,292.68333333333334,,292.68333333333334,292.68333333333334,17561.0,,17561,17561
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,326.85,4153.0,,4153,4153,1567423.0,,1567423,1567423,90637.90984651473,,90637.90984651473,90637.90984651473,45286.0,,45286.0,45286.0,369623.0,,369623.0,369623.0,764105.2000000007,,764105.2000000007,764105.2000000007,139998.0982841279,,139998.0982841279,139998.0982841279,326.85,,326.85,326.85,19611.0,,19611,19611
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,326.9,3634.0,,3634,3634,998530.0,,998530,998530,79721.61731416335,,79721.61731416335,79721.61731416335,40544.5,,40544.5,40544.5,316007.6999999995,,316007.6999999995,316007.6999999995,541733.9199999993,,541733.9199999993,541733.9199999993,107361.01937845984,,107361.01937845984,107361.01937845984,326.9,,326.9,326.9,19614.0,,19614,19614
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,326.93333333333334,3624.0,,3624,3624,835450.0,,835450,835450,67655.28359502446,,67655.28359502446,67655.28359502446,42368.5,,42368.5,42368.5,221647.0,,221647.0,221647.0,402329.7999999998,,402329.7999999998,402329.7999999998,77091.22786335537,,77091.22786335537,77091.22786335537,326.93333333333334,,326.93333333333334,326.93333333333334,19616.0,,19616,19616
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,327.25,3989.0,,3989,3989,903350.0,,903350,903350,83654.2760376878,,83654.2760376878,83654.2760376878,46993.0,,46993.0,46993.0,315116.2999999997,,315116.2999999997,315116.2999999997,526151.82,,526151.82,526151.82,104766.99726082032,,104766.99726082032,104766.99726082032,327.25,,327.25,327.25,19635.0,,19635,19635
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,327.7333333333333,3857.0,,3857,3857,1264926.0,,1264926,1264926,82529.3385374288,,82529.3385374288,82529.3385374288,45221.0,,45221.0,45221.0,288334.2999999999,,288334.2999999999,288334.2999999999,623478.6699999983,,623478.6699999983,623478.6699999983,115538.38404123767,,115538.38404123767,115538.38404123767,327.7333333333333,,327.7333333333333,327.7333333333333,19664.0,,19664,19664
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,327.81666666666666,3865.0,,3865,3865,1102148.0,,1102148,1102148,83673.7558594743,,83673.7558594743,83673.7558594743,46395.0,,46395.0,46395.0,294002.1999999998,,294002.1999999998,294002.1999999998,541672.2799999999,,541672.2799999999,541672.2799999999,108255.5171790382,,108255.5171790382,108255.5171790382,327.81666666666666,,327.81666666666666,327.81666666666666,19669.0,,19669,19669
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,328.56666666666666,3549.0,,3549,3549,1635117.0,,1635117,1635117,82193.02947144161,,82193.02947144161,82193.02947144161,45761.0,,45761.0,45761.0,289566.6999999999,,289566.6999999999,289566.6999999999,542527.8599999994,,542527.8599999994,542527.8599999994,112711.47644638072,,112711.47644638072,112711.47644638072,328.56666666666666,,328.56666666666666,328.56666666666666,19714.0,,19714,19714
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,329.9166666666667,3870.0,,3870,3870,1429224.0,,1429224,1429224,92653.94417782268,,92653.94417782268,92653.94417782268,47198.0,,47198.0,47198.0,337984.19999999995,,337984.19999999995,337984.19999999995,800062.9200000019,,800062.9200000019,800062.9200000019,142649.84410946697,,142649.84410946697,142649.84410946697,329.9166666666667,,329.9166666666667,329.9166666666667,19795.0,,19795,19795
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,330.31666666666666,4127.0,,4127,4127,685530.0,,685530,685530,72660.03027397952,,72660.03027397952,72660.03027397952,48930.0,,48930.0,48930.0,224496.09999999995,,224496.09999999995,224496.09999999995,350297.96,,350297.96,350297.96,72875.46941257965,,72875.46941257965,72875.46941257965,330.31666666666666,,330.31666666666666,330.31666666666666,19819.0,,19819,19819
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,330.3833333333333,3633.0,,3633,3633,712653.0,,712653,712653,64853.28920950411,,64853.28920950411,64853.28920950411,41465.0,,41465.0,41465.0,211811.2999999996,,211811.2999999996,211811.2999999996,375163.26,,375163.26,375163.26,73610.71029807445,,73610.71029807445,73610.71029807445,330.3833333333333,,330.3833333333333,330.3833333333333,19823.0,,19823,19823
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,330.4833333333333,4029.0,,4029,4029,997123.0,,997123,997123,87117.74214534268,,87117.74214534268,87117.74214534268,46173.0,,46173.0,46173.0,353391.1999999998,,353391.1999999998,353391.1999999998,529738.4000000003,,529738.4000000003,529738.4000000003,112494.84972633708,,112494.84972633708,112494.84972633708,330.4833333333333,,330.4833333333333,330.4833333333333,19829.0,,19829,19829
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,330.6333333333333,3762.0,,3762,3762,914797.0,,914797,914797,71023.27230567597,,71023.27230567597,71023.27230567597,42767.5,,42767.5,42767.5,245172.29999999944,,245172.29999999944,245172.29999999944,423072.6200000004,,423072.6200000004,423072.6200000004,84396.05595580042,,84396.05595580042,84396.05595580042,330.6333333333333,,330.6333333333333,330.6333333333333,19838.0,,19838,19838
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,332.6166666666667,3719.0,,3719,3719,1543614.0,,1543614,1543614,92507.89011374456,,92507.89011374456,92507.89011374456,45122.0,,45122.0,45122.0,365359.40000000014,,365359.40000000014,365359.40000000014,915800.0799999994,,915800.0799999994,915800.0799999994,157695.6389069005,,157695.6389069005,157695.6389069005,332.6166666666667,,332.6166666666667,332.6166666666667,19957.0,,19957,19957
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,332.75,3811.0,,3811,3811,661139.0,,661139,661139,71279.06897069872,,71279.06897069872,71279.06897069872,45881.0,,45881.0,45881.0,234810.59999999977,,234810.59999999977,234810.59999999977,371967.2400000001,,371967.2400000001,371967.2400000001,75396.25225073293,,75396.25225073293,75396.25225073293,332.75,,332.75,332.75,19965.0,,19965,19965
